ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
4265	883_hot	hot	Zaiwa	Zaiwa [Atsi]	ŋje⁵⁵	ŋje⁵⁵	ŋ j e ⁵⁵	zaiw1241	1286	24.17	98.36		4 6 7 8	ACXT	NJE5	50	50.N.C 50.J.C 50.E.V 50.5.T	1.6 1.2 3.0 1.0	ŋje⁵⁵	0	2826	ŋ j e ⁵⁵
4266	883_hot	hot	LhaoVo	Langsu [Maru]	lauŋ³¹	lauŋ³¹	l au ŋ ³¹	maru1249	1286	24.94	99.83		5 7 4 8	AXLT	LAN3	18	18.L.C 18.A.V 18.N.c 18.3.T	1.6 3.0 1.1 1.0	lauŋ³¹	0	2828	l au ŋ ³¹
4267	883_hot	hot	Nung	Nu (Fugong) [Anong]	ɑ³¹ khɛŋ⁵³	ɑ³¹_khɛŋ⁵³	ɑ ³¹ + kʰ ɛ ŋ ⁵³	nung1282	1286	27.29	98.73		7 8 9 1 7 4 8	XT_AXLT	A3_KEN3	27	27.A.V 27.3.T 27._._ 27.K.C 27.E.V 27.N.c 27.3.T	3.0 1.0 0.0 1.6 3.0 1.1 1.0	ɑ³¹+kʰɛŋ⁵³	0	2827 2830	ɑ ³¹ + kʰ ɛ ŋ ⁵³
4268	883_hot	hot	Nusu	Nu (Bijiang) [Nusu]	tshɯ³⁵	tshɯ³⁵	tsʰ ɯ ³⁵	nusu1239	1286	26.73	98.88		2 7 8	AXT	CI2	28	28.C.C 28.I.V 28.2.T	1.6 3.0 1.0	tsʰɯ³⁵	0	2829	tsʰ ɯ - ³⁵
4269	883_hot	hot	Derung	Trung	gɑŋ⁵⁵	gɑŋ⁵⁵	g ɑ ŋ ⁵⁵	drun1238	1286	28.01	98.49		1 7 4 8	AXLT	KAN5	6	6.K.C 6.A.V 6.N.c 6.5.T	1.6 3.0 1.1 1.0	gɑŋ⁵⁵	0	2830	g ɑ ŋ ⁵⁵
4270	883_hot	hot	Jingpho	Jingpho	kă³¹ thet⁵⁵	kă³¹_thet⁵⁵	k ă/a ³¹ + tʰ e t ⁵⁵	jing1260	1286	25.46	97.33		1 7 8 9 1 7 1 8	AXT_AXLT	KA3_TET5	15	15.K.C 15.A.V 15.3.T 15._._ 15.T.C 15.E.V 15.T.c 15.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	kă/a³¹+tʰet⁵⁵	0	2829 2835	k ă/a - ³¹ + tʰ e t ⁵⁵
4271	883_hot	hot	Miju	Deng (Kaman) [Miju]	xɑŋ⁵³	xɑŋ⁵³	x ɑ ŋ ⁵³	miju1243	1286	28.47	97.04		3 7 4 8	AXLT	GAN3	23	23.G.C 23.A.V 23.N.c 23.3.T	1.6 3.0 1.1 1.0	xɑŋ⁵³	0	2830	x ɑ ŋ ⁵³
4272	883_hot	hot	DigaroMishmi	Deng(Darang) [Taraon]	tɑi⁵⁵	tɑi⁵⁵	t ɑi ⁵⁵	diga1241	1286	28.5	96.88		1 7 8	AXT	TA5	7	7.T.C 7.A.V 7.5.T	1.6 3.0 1.0	tɑi⁵⁵	0	2831	t ɑi ⁵⁵
4273	883_hot	hot	IduMishmi	Lhoba (yidu) [Idu]	tɯ⁵⁵	tɯ⁵⁵	t ɯ ⁵⁵	idum1241	1286	29.45	95.65		1 7 8	AXT	TI5	13	13.T.C 13.I.V 13.5.T	1.6 3.0 1.0	tɯ⁵⁵	0	2831	t ɯ ⁵⁵
4274	883_hot	hot	Bokar	Lhoba (Bokar) [Bokar]	a gu	a_gu	a + g u	boka1249	1286	28.37	94.04		7 9 1 7	X_AX	A_KY	4	4.A.V 4._._ 4.K.C 4.Y.V	1.5 0.0 2.0 1.5	a+gu	0	2827 2829	a - + g u - -
4275	883_hot	hot	Puroik	Luoba (Sulung) [Puroik]	a³³ ɟit³³	a³³_ɟit³³	a ³³ + ɟ i t ³³	puro1234	1286	27.32	92.38		7 8 9 1 7 1 8	XT_AXLT	A4_CIT4	31	31.A.V 31.4.T 31._._ 31.C.C 31.I.V 31.T.c 31.4.T	3.0 1.0 0.0 1.6 3.0 1.1 1.0	a³³+ɟit³³	0	2827 2835	a ³³ + ɟ i t ³³
2801	633_kill	kill	TibetanWritten	Tibetan (Written)	gsod	gsod	g s o d	clas1254	1417	29.24	92.01		1 3 7 1	ACXN	KSUT	39	39.K.C 39.S.C 39.U.V 39.T.c	2.0 1.5 1.5 0.8	gsod	0	2903	g s o d -
2802	633_kill	kill	TibetanLhasa	Tibetan (Lhasa)	sɛʔ⁵³	sɛʔ⁵³	s ɛ ʔ ⁵³	tibe1272	1417	28.37	90.19		3 7 1 8	AXLT	SEH3	38	38.S.C 38.E.V 38.H.c 38.3.T	1.6 3.0 1.1 1.0	sɛʔ⁵³	0	2903	- s ɛ ʔ ⁵³
2803	633_kill	kill	TibetanDege	Tibetan (Dege)	sɛ⁵³	sɛ⁵³	s ɛ ⁵³	kham1282	1417	31.93	91.71		3 7 8	AXT	SE3	37	37.S.C 37.E.V 37.3.T	1.6 3.0 1.0	sɛ⁵³	0	2903	- s ɛ - ⁵³
2804	633_kill	kill	TibetanXiahe	Tibetan (Xiahe)	sal	sal	s a l	amdo1237	1417	34.52	100.48		3 7 5	AXN	SAL	40	40.S.C 40.A.V 40.L.c	2.0 1.5 0.8	sal	0	2909	- s a l
2805	633_kill	kill	TibetanZeku	Tibetan (Zeku)	ɣsal	ɣsal	ɣ s a l	amdo1237	1417	34.52	100.48		3 3 7 5	ACYN	GSAL	41	41.G.C 41.S.C 41.A.V 41.L.c	2.0 1.5 1.3 0.8	ɣsal	0	2909	ɣ s a l
2806	633_kill	kill	MenbaCuona	Menba (Cuona)	sɔt⁵³	sɔt⁵³	s ɔ t ⁵³		1417				3 7 1 8	AXLT	SUT3	21	21.S.C 21.U.V 21.T.c 21.3.T	1.6 3.0 1.1 1.0	sɔt⁵³	0	2903	- s ɔ t ⁵³
2807	633_kill	kill	MenbaMotuo	Menba (Motuo)	ɕe	ɕe	ɕ e		1417				3 7	AX	SE	22	22.S.C 22.E.V	2.0 1.5	ɕe	0	2903	- ɕ e - -
2808	633_kill	kill	QiangMawo	Qiang (Mawo)	tʃə	tʃə	tʃ ə	nort2722	1417	32.28	103.19		1 7	AX	TE	32	32.T.C 32.E.V	2.0 1.5	tʃə	0	2906	tʃ ə -
2809	633_kill	kill	QiangTaoping	Qiang (Taoping)	tʃɿ³³	tʃɿ³³	tʃ ɿ ³³	sout2728	1417	31.54	103.38		1 7 8	AXT	TI4	33	33.T.C 33.I.V 33.4.T	1.6 3.0 1.0	tʃɿ³³	1	2906	tʃ ɿ ³³
2810	633_kill	kill	PumiTaoba	Pumi (Taoba)	nə³⁵ sɛ³⁵	nə³⁵_sɛ³⁵	n ə ³⁵ + s ɛ ³⁵	nort2723	1417	28.66	101.31		4 7 8 9 3 7 8	AXT_AXT	NE2_SE2	30	30.N.C 30.E.V 30.2.T 30._._ 30.S.C 30.E.V 30.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	nə³⁵+sɛ³⁵	0	2905 2903	n - ə ³⁵ + - s ɛ - ³⁵
2811	633_kill	kill	PumiQinghua	Pumi (Qinghua)	thə¹³ sɛ¹³	thə¹³_sɛ¹³	tʰ ə ¹³ + s ɛ ¹³	sout2729	1417	27.84	100.62		1 7 8 9 3 7 8	AXT_AXT	TE2_SE2	29	29.T.C 29.E.V 29.2.T 29._._ 29.S.C 29.E.V 29.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰə¹³+sɛ¹³	0	2906 2903	tʰ ə ¹³ + - s ɛ - ¹³
2812	633_kill	kill	rGyalrongSomo	rGyalrong (Somo)	ka ntʃha	ka_ntʃha	k a + n tʃʰ a	jiar1240	1417	31.6	102.23		1 7 9 4 1 7	AX_ACZ	KA_NTA	34	34.K.C 34.A.V 34._._ 34.N.C 34.T.C 34.A.V	2.0 1.5 0.0 2.0 1.5 0.8	ka+ntʃʰa	0	2907 2905	k a - + n tʃʰ a -
2813	633_kill	kill	Ergong	Ergong	ntɕi	ntɕi	n tɕ i	horp1239	1417	31.1	101.72		4 2 7	ACZ	NCI	8	8.N.C 8.C.C 8.I.V	2.0 1.5 0.8	ntɕi	0	2905	n tɕ i -
2814	633_kill	kill	MuyaMinyak	Muya [Minyak]	sɐ⁵⁵	sɐ⁵⁵	s ɐ ⁵⁵	muya1239	1417	29.82	102.2		3 7 8	AXT	SE5	25	25.S.C 25.E.V 25.5.T	1.6 3.0 1.0	sɐ⁵⁵	0	2903	- s ɐ - ⁵⁵
2815	633_kill	kill	ZhebaQueyu	Zhaba [Queyu]	lə³⁵ sɛ⁵⁵	lə³⁵_sɛ⁵⁵	l ə ³⁵ + s ɛ ⁵⁵	quey1238	1417	30.31	100.81		5 7 8 9 3 7 8	AXT_AXT	LE2_SE5	51	51.L.C 51.E.V 51.2.T 51._._ 51.S.C 51.E.V 51.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lə³⁵+sɛ⁵⁵	0	2911 2903	l ə ³⁵ + - s ɛ - ⁵⁵
2816	633_kill	kill	Guiqiong	Guiqiong	se⁵⁵	se⁵⁵	s e ⁵⁵	guiq1238	1417	30.48	102.13		3 7 8	AXT	SE5	10	10.S.C 10.E.V 10.5.T	1.6 3.0 1.0	se⁵⁵	0	2903	- s e - ⁵⁵
2817	633_kill	kill	ErsuGanluo	Ersu (Ganluo)	sɿ⁵⁵	sɿ⁵⁵	s ɿ ⁵⁵	ersu1241	1417	29.29	102.21		3 7 8	AXT	SI5	9	9.S.C 9.I.V 9.5.T	1.6 3.0 1.0	sɿ⁵⁵	0	2903	- s ɿ - ⁵⁵
2818	633_kill	kill	Namuyi	Namuyi	tu³⁵	tu³⁵	t u ³⁵	namu1246	1417	28.59	101.9		1 7 8	AXT	TY2	26	26.T.C 26.Y.V 26.2.T	1.6 3.0 1.0	tu³⁵	0	2906	t u ³⁵
2819	633_kill	kill	ShixingXumi	Shixing [Xumi]	si⁵⁵	si⁵⁵	s i ⁵⁵	shix1238	1417	28.39	100.4		3 7 8	AXT	SI5	35	35.S.C 35.I.V 35.5.T	1.6 3.0 1.0	si⁵⁵	0	2903	- s i - ⁵⁵
2820	633_kill	kill	YiXide	Yi (Xide)	tɕhɿ̱³³; si⁵⁵	tɕhɿ³³	tɕʰ ɿ ³³	sich1238	1417	28.19	102.12		2 7 8	AXT	CI4	48	48.C.C 48.I.V 48.4.T	1.6 3.0 1.0	tɕʰɿ³³	0	2906	tɕʰ ɿ ³³
2821	633_kill	kill	YiDafang	Yi (Dafang)	se¹³	se¹³	s e ¹³	wusa1235	1417	25.77	102.37		3 7 8	AXT	SE2	44	44.S.C 44.E.V 44.2.T	1.6 3.0 1.0	se¹³	0	2903	- s e - ¹³
2822	633_kill	kill	YiNanjian	Yi (Nanjian)	ɕi̱²¹	ɕi²¹	ɕ i ²¹	xish1235	1417	24.87	100.71		3 7 8	AXT	SI3	47	47.S.C 47.I.V 47.3.T	1.6 3.0 1.0	ɕi²¹	0	2903	- ɕ i - ²¹
2823	633_kill	kill	YiNanhua	Yi (Nanhua)	se̱⁵⁵	se⁵⁵	s e ⁵⁵	lolo1259	1417	25.5	101.3		3 7 8	AXT	SE5	46	46.S.C 46.E.V 46.5.T	1.6 3.0 1.0	se⁵⁵	0	2903	- s e - ⁵⁵
2824	633_kill	kill	YiMile	Yi (Mile)	xo²¹	xo²¹	x o ²¹		1417				3 7 8	AXT	GU3	45	45.G.C 45.U.V 45.3.T	1.6 3.0 1.0	xo²¹	0	2907	x o ²¹
2825	633_kill	kill	MojiangYi	Yi (Mojiang)	ɕi̱²¹	ɕi²¹	ɕ i ²¹	yuan1242	1417				3 7 8	AXT	SI3	24	24.S.C 24.I.V 24.3.T	1.6 3.0 1.0	ɕi²¹	1	2903	- ɕ i - ²¹
2826	633_kill	kill	Liso	Lisu	se⁴¹	se⁴¹	s e ⁴¹	lisu1250	1417	26.91	98.94		3 7 8	AXT	SE3	20	20.S.C 20.E.V 20.3.T	1.6 3.0 1.0	se⁴¹	0	2903	- s e - ⁴¹
2827	633_kill	kill	LijangNaxi	Naxi (Lijiang)	kho⁵⁵	kho⁵⁵	kʰ o ⁵⁵	naxi1246	1417	27.46	100.18		1 7 8	AXT	KU5	19	19.K.C 19.U.V 19.5.T	1.6 3.0 1.0	kʰo⁵⁵	0	2907	kʰ o ⁵⁵
2828	633_kill	kill	YongningNaxi	Naxi (Yongning)	kho¹³	kho¹³	kʰ o ¹³	naxi1246	1417	27.46	100.18		1 7 8	AXT	KU2	49	49.K.C 49.U.V 49.2.T	1.6 3.0 1.0	kʰo¹³	0	2907	kʰ o ¹³
2829	633_kill	kill	BikaHani	Hani (Bika)	sɿ̱³¹	sɿ³¹	s ɿ ³¹		1417				3 7 8	AXT	SI3	3	3.S.C 3.I.V 3.3.T	1.6 3.0 1.0	sɿ³¹	1	2903	- s ɿ - ³¹
2830	633_kill	kill	HayaHani	Hani (Haya)	se̱³¹	se³¹	s e ³¹		1417				3 7 8	AXT	SE3	12	12.S.C 12.E.V 12.3.T	1.6 3.0 1.0	se³¹	1	2903	- s e - ³¹
2831	633_kill	kill	HaobaiHani	Hani (Haobai)	si̱³¹	si³¹	s i ³¹		1417				3 7 8	AXT	SI3	11	11.S.C 11.I.V 11.3.T	1.6 3.0 1.0	si³¹	0	2903	- s i - ³¹
2832	633_kill	kill	Lahu	Lahu	ti⁵³	ti⁵³	t i ⁵³	lahu1253	1417	21.27	100.21		1 7 8	AXT	TI3	17	17.T.C 17.I.V 17.3.T	1.6 3.0 1.0	ti⁵³	0	2906	t i ⁵³
2833	633_kill	kill	Jinou	Jinuo	se⁵⁵	se⁵⁵	s e ⁵⁵	youl1235	1417	22.05	101.06		3 7 8	AXT	SE5	16	16.S.C 16.E.V 16.5.T	1.6 3.0 1.0	se⁵⁵	0	2903	- s e - ⁵⁵
2834	633_kill	kill	DaliBai	Bai (Dali)	ɕɑ⁴⁴	ɕɑ⁴⁴	ɕ ɑ ⁴⁴	sout2730	1417	25.52	100.29		3 7 8	AXT	SA5	5	5.S.C 5.A.V 5.5.T	1.6 3.0 1.0	ɕɑ⁴⁴	0	2903	- ɕ ɑ - ⁴⁴
2835	633_kill	kill	JianchuanBai	Bai (Jianchuan)	ɕɑ⁴⁴	ɕɑ⁴⁴	ɕ ɑ ⁴⁴	cent2004	1417	26.17	99.71		3 7 8	AXT	SA5	14	14.S.C 14.A.V 14.5.T	1.6 3.0 1.0	ɕɑ⁴⁴	0	2903	- ɕ ɑ - ⁴⁴
2836	633_kill	kill	BijangBai	Bai (Bijiang)	ɕɑ⁴⁴	ɕɑ⁴⁴	ɕ ɑ ⁴⁴	nort2724	1417	26.93	99.66		3 7 8	AXT	SA5	2	2.S.C 2.A.V 2.5.T	1.6 3.0 1.0	ɕɑ⁴⁴	0	2903	- ɕ ɑ - ⁴⁴
2837	633_kill	kill	Tuja	Tujia	pu³⁵	pu³⁵	p u ³⁵	nort2732	1417	29.3	109.76		1 7 8	AXT	PY2	42	42.P.C 42.Y.V 42.2.T	1.6 3.0 1.0	pu³⁵	0	2910	p u ³⁵
2838	633_kill	kill	WrittenBurmese	Burmese (Written)	phjɑk; thɑt	phjɑk	pʰ j ɑ k	nucl1310	1417	20.79	93.97		1 6 7 1	ACXN	PJAK	43	43.P.C 43.J.C 43.A.V 43.K.c	2.0 1.5 1.5 0.8	pʰjɑk	0	2908	pʰ j ɑ k -
2839	633_kill	kill	SpokenBurmese	Burmese (Rangoon)	phjɛʔ⁴⁴	phjɛʔ⁴⁴	pʰ j ɛ ʔ ⁴⁴	nucl1310	1417	20.79	93.97		1 6 7 1 8	ACXLT	PJEH5	36	36.P.C 36.J.C 36.E.V 36.H.c 36.5.T	1.6 1.2 3.0 1.1 1.0	pʰjɛʔ⁴⁴	0	2908	pʰ j ɛ ʔ ⁴⁴
2840	633_kill	kill	Achang	Achang (Longchuan)	pat⁵⁵	pat⁵⁵	p a t ⁵⁵	acha1249	1417	24.35	97.74		1 7 1 8	AXLT	PAT5	1	1.P.C 1.A.V 1.T.c 1.5.T	1.6 3.0 1.1 1.0	pat⁵⁵	0	2902	p a t ⁵⁵
2841	633_kill	kill	Zaiwa	Zaiwa [Atsi]	sat⁵⁵	sat⁵⁵	s a t ⁵⁵	zaiw1241	1417	24.17	98.36		3 7 1 8	AXLT	SAT5	50	50.S.C 50.A.V 50.T.c 50.5.T	1.6 3.0 1.1 1.0	sat⁵⁵	0	2903	- s a t ⁵⁵
2842	633_kill	kill	LhaoVo	Langsu [Maru]	sɛ̱ʔ⁵⁵	sɛʔ⁵⁵	s ɛ ʔ ⁵⁵	maru1249	1417	24.94	99.83		3 7 1 8	AXLT	SEH5	18	18.S.C 18.E.V 18.H.c 18.5.T	1.6 3.0 1.1 1.0	sɛʔ⁵⁵	0	2903	- s ɛ ʔ ⁵⁵
2843	633_kill	kill	Nung	Nu (Fugong) [Anong]	sɑn⁵⁵	sɑn⁵⁵	s ɑ n ⁵⁵	nung1282	1417	27.29	98.73		3 7 4 8	AXLT	SAN5	27	27.S.C 27.A.V 27.N.c 27.5.T	1.6 3.0 1.1 1.0	sɑn⁵⁵	0	2903	- s ɑ n ⁵⁵
2844	633_kill	kill	Nusu	Nu (Bijiang) [Nusu]	shɑʴ⁵³	shɑʴ⁵³	ɕ ɑ˞ ⁵³	nusu1239	1417	26.73	98.88		3 7 8	AXT	SA3	28	28.S.C 28.A.V 28.3.T	1.6 3.0 1.0	ɕɑ˞⁵³	0	2903	- ɕ ɑ˞ - ⁵³
2845	633_kill	kill	Derung	Trung	sɑt⁵⁵	sɑt⁵⁵	s ɑ t ⁵⁵	drun1238	1417	28.01	98.49		3 7 1 8	AXLT	SAT5	6	6.S.C 6.A.V 6.T.c 6.5.T	1.6 3.0 1.1 1.0	sɑt⁵⁵	0	2903	- s ɑ t ⁵⁵
2846	633_kill	kill	Jingpho	Jingpho	sat³¹	sat³¹	s a t ³¹	jing1260	1417	25.46	97.33		3 7 1 8	AXLT	SAT3	15	15.S.C 15.A.V 15.T.c 15.3.T	1.6 3.0 1.1 1.0	sat³¹	0	2903	- s a t ³¹
2847	633_kill	kill	Miju	Deng (Kaman) [Miju]	sɑt⁵⁵	sɑt⁵⁵	s ɑ t ⁵⁵	miju1243	1417	28.47	97.04		3 7 1 8	AXLT	SAT5	23	23.S.C 23.A.V 23.T.c 23.5.T	1.6 3.0 1.1 1.0	sɑt⁵⁵	0	2903	- s ɑ t ⁵⁵
2848	633_kill	kill	DigaroMishmi	Deng(Darang) [Taraon]	se⁵⁵	se⁵⁵	s e ⁵⁵	diga1241	1417	28.5	96.88		3 7 8	AXT	SE5	7	7.S.C 7.E.V 7.5.T	1.6 3.0 1.0	se⁵⁵	0	2903	- s e - ⁵⁵
2849	633_kill	kill	IduMishmi	Lhoba (yidu) [Idu]	mu⁵⁵	mu⁵⁵	m u ⁵⁵	idum1241	1417	29.45	95.65		4 7 8	AXT	MY5	13	13.M.C 13.Y.V 13.5.T	1.6 3.0 1.0	mu⁵⁵	0	2904	m u - ⁵⁵
2850	633_kill	kill	Bokar	Lhoba (Bokar) [Bokar]	men	men	m e n	boka1249	1417	28.37	94.04		4 7 4	AXN	MEN	4	4.M.C 4.E.V 4.N.c	2.0 1.5 0.8	men	0	2904	m e n -
2851	633_kill	kill	Puroik	Luoba (Sulung) [Puroik]	waʴt³³	waʴt³³	w a˞ t ³³	puro1234	1417	27.32	92.38		6 7 1 8	AXLT	WAT4	31	31.W.C 31.A.V 31.T.c 31.4.T	1.6 3.0 1.1 1.0	wa˞t³³	0	2902	w a˞ t ³³
2648	722_know	know	TibetanWritten	Tibetan (Written)	ɕes	ɕes	ɕ e s	clas1254	1410	29.24	92.01		3 7 3	AXN	SES	39	39.S.C 39.E.V 39.S.c	2.0 1.5 0.8	ɕes	0	2958	ɕ e s -
2649	722_know	know	TibetanLhasa	Tibetan (Lhasa)	ɕẽ⁵³	ɕẽ⁵³	ɕ ẽ ⁵³	tibe1272	1410	28.37	90.19		3 7 8	AXT	SE3	38	38.S.C 38.E.V 38.3.T	1.6 3.0 1.0	ɕẽ⁵³	0	2958	ɕ ẽ - ⁵³
2650	722_know	know	TibetanDege	Tibetan (Dege)	ɕhe⁵⁵	ɕhe⁵⁵	ɕʰ e ⁵⁵	kham1282	1410	31.93	91.71		3 7 8	AXT	SE5	37	37.S.C 37.E.V 37.5.T	1.6 3.0 1.0	ɕʰe⁵⁵	0	2958	ɕʰ e - ⁵⁵
2651	722_know	know	TibetanXiahe	Tibetan (Xiahe)	ɕi	ɕi	ɕ i	amdo1237	1410	34.52	100.48		3 7	AX	SI	40	40.S.C 40.I.V	2.0 1.5	ɕi	0	2958	ɕ i - -
2652	722_know	know	TibetanZeku	Tibetan (Zeku)	ha ko	ha_ko	h a + k o	amdo1237	1410	34.52	100.48		3 7 9 1 7	AX_AX	HA_KU	41	41.H.C 41.A.V 41._._ 41.K.C 41.U.V	2.0 1.5 0.0 2.0 1.5	ha+ko	0	2964 2963	h a - + k o -
2653	722_know	know	MenbaCuona	Menba (Cuona)	khᴀn⁵⁵ ni⁵³	khᴀn⁵⁵_ni⁵³	kʰ a n ⁵⁵ + n i ⁵³		1410				1 7 4 8 9 4 7 8	AXLT_AXT	KAN5_NI3	21	21.K.C 21.A.V 21.N.c 21.5.T 21._._ 21.N.C 21.I.V 21.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	kʰan⁵⁵+ni⁵³	0	2962 2967	kʰ a n ⁵⁵ + n i - ⁵³
2654	722_know	know	MenbaMotuo	Menba (Motuo)	se	se	s e		1410				3 7	AX	SE	22	22.S.C 22.E.V	2.0 1.5	se	0	2958	s e - -
2655	722_know	know	QiangMawo	Qiang (Mawo)	sə	sə	s ə	nort2722	1410	32.28	103.19		3 7	AX	SE	32	32.S.C 32.E.V	2.0 1.5	sə	1	2958	s ə - -
2656	722_know	know	QiangTaoping	Qiang (Taoping)	sɿ⁵⁵	sɿ⁵⁵	s ɿ ⁵⁵	sout2728	1410	31.54	103.38		3 7 8	AXT	SI5	33	33.S.C 33.I.V 33.5.T	1.6 3.0 1.0	sɿ⁵⁵	1	2958	s ɿ - ⁵⁵
2657	722_know	know	PumiTaoba	Pumi (Taoba)	mã³⁵ sẽ⁵⁵	mã³⁵_sẽ⁵⁵	m ã ³⁵ + s ẽ ⁵⁵	nort2723	1410	28.66	101.31		4 7 8 9 3 7 8	AXT_AXT	MA2_SE5	30	30.M.C 30.A.V 30.2.T 30._._ 30.S.C 30.E.V 30.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mã³⁵+sẽ⁵⁵	0	2965 2958	m ã ³⁵ + s ẽ - ⁵⁵
2658	722_know	know	PumiQinghua	Pumi (Qinghua)	ma¹³ sə⁵⁵	ma¹³_sə⁵⁵	m a ¹³ + s ə ⁵⁵	sout2729	1410	27.84	100.62		4 7 8 9 3 7 8	AXT_AXT	MA2_SE5	29	29.M.C 29.A.V 29.2.T 29._._ 29.S.C 29.E.V 29.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ma¹³+sə⁵⁵	0	2965 2958	m a ¹³ + s ə - ⁵⁵
2659	722_know	know	rGyalrongSomo	rGyalrong (Somo)	ka ʃə	ka_ʃə	k a + ʃ ə	jiar1240	1410	31.6	102.23		1 7 9 3 7	AX_AX	KA_SE	34	34.K.C 34.A.V 34._._ 34.S.C 34.E.V	2.0 1.5 0.0 2.0 1.5	ka+ʃə	0	2963 2958	k a - + ʃ ə - -
2660	722_know	know	Ergong	Ergong	shau	shau	ɕ au	horp1239	1410	31.1	101.72		3 7	AX	SA	8	8.S.C 8.A.V	2.0 1.5	ɕau	0	2958	ɕ au - -
2661	722_know	know	MuyaMinyak	Muya [Minyak]	khu³³ kuø⁵⁵	khu³³_kuø⁵⁵	kʰ u ³³ + k u ø ⁵⁵	muya1239	1410	29.82	102.2		1 7 8 9 1 7 7 8	AXT_AXYT	KY4_KYU5	25	25.K.C 25.Y.V 25.4.T 25._._ 25.K.C 25.Y.V 25.U.V 25.5.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	kʰu³³+kuø⁵⁵	0	2963 2968	kʰ u ³³ + k u ø ⁵⁵
2662	722_know	know	ZhebaQueyu	Zhaba [Queyu]	xa⁵⁵ ko³⁵	xa⁵⁵_ko³⁵	x a ⁵⁵ + k o ³⁵	quey1238	1410	30.31	100.81		3 7 8 9 1 7 8	AXT_AXT	GA5_KU2	51	51.G.C 51.A.V 51.5.T 51._._ 51.K.C 51.U.V 51.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	xa⁵⁵+ko³⁵	0	2966 2963	x a ⁵⁵ + k o ³⁵
2663	722_know	know	Guiqiong	Guiqiong	mɑ⁵⁵ sɿ⁵⁵	mɑ⁵⁵_sɿ⁵⁵	m ɑ ⁵⁵ + s ɿ ⁵⁵	guiq1238	1410	30.48	102.13		4 7 8 9 3 7 8	AXT_AXT	MA5_SI5	10	10.M.C 10.A.V 10.5.T 10._._ 10.S.C 10.I.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mɑ⁵⁵+sɿ⁵⁵	0	2965 2958	m ɑ ⁵⁵ + s ɿ - ⁵⁵
2664	722_know	know	ErsuGanluo	Ersu (Ganluo)	hɑ³³ sɛ⁵⁵	hɑ³³_sɛ⁵⁵	h ɑ ³³ + s ɛ ⁵⁵	ersu1241	1410	29.29	102.21		3 7 8 9 3 7 8	AXT_AXT	HA4_SE5	9	9.H.C 9.A.V 9.4.T 9._._ 9.S.C 9.E.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	hɑ³³+sɛ⁵⁵	0	2964 2958	h ɑ ³³ + s ɛ - ⁵⁵
2665	722_know	know	Namuyi	Namuyi	sɿ̱³⁵	sɿ³⁵	s ɿ ³⁵	namu1246	1410	28.59	101.9		3 7 8	AXT	SI2	26	26.S.C 26.I.V 26.2.T	1.6 3.0 1.0	sɿ³⁵	0	2958	s ɿ - ³⁵
2666	722_know	know	ShixingXumi	Shixing [Xumi]	sɛ⁵³	sɛ⁵³	s ɛ ⁵³	shix1238	1410	28.39	100.4		3 7 8	AXT	SE3	35	35.S.C 35.E.V 35.3.T	1.6 3.0 1.0	sɛ⁵³	0	2958	s ɛ - ⁵³
2667	722_know	know	YiXide	Yi (Xide)	dɯ³³ dʑi³³	dɯ³³_dʑi³³	d ɯ ³³ + dʑ i ³³	sich1238	1410	28.19	102.12		1 7 8 9 2 7 8	AXT_AXT	TI4_CI4	48	48.T.C 48.I.V 48.4.T 48._._ 48.C.C 48.I.V 48.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	dɯ³³+dʑi³³	0	2960 2963	d - ɯ ³³ + dʑ i ³³
2668	722_know	know	YiDafang	Yi (Dafang)	sə⁵⁵	sə⁵⁵	s ə ⁵⁵	wusa1235	1410	25.77	102.37		3 7 8	AXT	SE5	44	44.S.C 44.E.V 44.5.T	1.6 3.0 1.0	sə⁵⁵	0	2958	s ə - ⁵⁵
2669	722_know	know	YiNanjian	Yi (Nanjian)	sa²¹	sa²¹	s a ²¹	xish1235	1410	24.87	100.71		3 7 8	AXT	SA3	47	47.S.C 47.A.V 47.3.T	1.6 3.0 1.0	sa²¹	0	2958	s a - ²¹
