SID	SWADESH	YAKHONTOV	ENGLISH	CHINESE	LANGUAGE	COGNATE	FORM	CONCEPTICON_ID	CONCEPTICON_GLOSS
633	62	39	kill	杀	10	1	nə³⁵ sɛ³⁵		
633	62	39	kill	杀	11	1	thə¹³ sɛ¹³		
633	62	39	kill	杀	12	1	ka ntʃha		
633	62	39	kill	杀	13	1	ntɕi		
633	62	39	kill	杀	14	1	sɐ⁵⁵		
633	62	39	kill	杀	15	1	lə³⁵ sɛ⁵⁵		
633	62	39	kill	杀	16	1	se⁵⁵		
633	62	39	kill	杀	17	1	sɿ⁵⁵		
633	62	39	kill	杀	18	18	tu³⁵		
633	62	39	kill	杀	19	1	si⁵⁵		
633	62	39	kill	杀	20	1	tɕhɿ̱³³; si⁵⁵		
633	62	39	kill	杀	21	1	se¹³		
633	62	39	kill	杀	22	1	ɕi̱²¹		
633	62	39	kill	杀	23	1	se̱⁵⁵		
633	62	39	kill	杀	24	1	xo²¹		
633	62	39	kill	杀	25	1	ɕi̱²¹		
633	62	39	kill	杀	26	1	se⁴¹		
633	62	39	kill	杀	27	27	kho⁵⁵		
633	62	39	kill	杀	28	28	kho¹³		
633	62	39	kill	杀	29	1	sɿ̱³¹		
633	62	39	kill	杀	30	1	se̱³¹		
633	62	39	kill	杀	31	1	si̱³¹		
633	62	39	kill	杀	32	18	ti⁵³		
633	62	39	kill	杀	33	1	se⁵⁵		
633	62	39	kill	杀	34	1	ɕɑ⁴⁴		
633	62	39	kill	杀	35	1	ɕɑ⁴⁴		
633	62	39	kill	杀	36	1	ɕɑ⁴⁴		
633	62	39	kill	杀	37	37	pu³⁵		
633	62	39	kill	杀	38	37	phjɑk; thɑt		
633	62	39	kill	杀	39	37	phjɛʔ⁴⁴		
633	62	39	kill	杀	40	37	pat⁵⁵		
633	62	39	kill	杀	41	1	sat⁵⁵		
633	62	39	kill	杀	42	1	sɛ̱ʔ⁵⁵		
633	62	39	kill	杀	43	1	sɑn⁵⁵		
633	62	39	kill	杀	44	1	shɑʴ⁵³		
633	62	39	kill	杀	45	1	sɑt⁵⁵		
633	62	39	kill	杀	46	1	sat³¹		
633	62	39	kill	杀	47	1	sɑt⁵⁵		
633	62	39	kill	杀	48	1	se⁵⁵		
633	62	39	kill	杀	49	49	mu⁵⁵		
633	62	39	kill	杀	50	49	men		
633	62	39	kill	杀	51	51	waʴt³³		
782	64	25	fly	飞	1	1	ɦphur		
782	64	25	fly	飞	2	1	phir⁵⁵		
782	64	25	fly	飞	3	1	phi⁵³		
782	64	25	fly	飞	4	1	phər		
782	64	25	fly	飞	5	1	mphər		
782	64	25	fly	飞	6	1	phir⁵⁵		
782	64	25	fly	飞	7	1	phen		
782	64	25	fly	飞	8	8	gzi		
782	64	25	fly	飞	9	8	dʑe²⁴¹		
782	64	25	fly	飞	10	10	khə³⁵ bẽ³⁵		
782	64	25	fly	飞	11	10	khə¹³ bʒɛ¹³̃		
782	64	25	fly	飞	12	10	ka bjam		
782	64	25	fly	飞	13	10	bʑo la		
782	64	25	fly	飞	14	8	ndʑye³⁵		
782	64	25	fly	飞	15	15	tə³⁵ de⁵⁵		
782	64	25	fly	飞	16	10	phu⁵⁵̵		
782	64	25	fly	飞	17	17	guaʴ⁵⁵		
782	64	25	fly	飞	18	18	fɛ⁵³ ha³⁵		
782	64	25	fly	飞	19	10	bu³³ʑĩ⁵⁵		
782	64	25	fly	飞	20	8	dʑi³³; vo³³		
782	64	25	fly	飞	21	8	ɖɿ²¹		
782	64	25	fly	飞	22	10	by⁵⁵		
782	64	25	fly	飞	23	10|24	biu³³; dɯ³³		
782	64	25	fly	飞	24	24	ʈi³³		
782	64	25	fly	飞	25	10	be²¹		
782	64	25	fly	飞	26	8|10	dʒe³³; bi³³		
782	64	25	fly	飞	27	10	mbi³¹		
782	64	25	fly	飞	28	8	dze¹³		
782	64	25	fly	飞	29	10	pe⁵⁵		
782	64	25	fly	飞	30	10	bjɔ⁵⁵		
782	64	25	fly	飞	31	10	pu⁵⁵		
782	64	25	fly	飞	32	10	po³¹		
782	64	25	fly	飞	33	10	pɹɛ³³		
782	64	25	fly	飞	34	18	fv³⁵		
782	64	25	fly	飞	35	18	fv⁵⁵		
782	64	25	fly	飞	36	18	feʴ⁵⁵		
782	64	25	fly	飞	37	37	za⁵⁵		
782	64	25	fly	飞	38	10	pjɑṁ²		
782	64	25	fly	飞	39	10	pjɑ̃²²		
782	64	25	fly	飞	40	10	tʂam⁵⁵		
782	64	25	fly	飞	41	24	taŋ²¹		
782	64	25	fly	飞	42	24	tɔ³⁵̃		
782	64	25	fly	飞	43	24	dɛm⁵⁵		
782	64	25	fly	飞	44	10	biɑ⁵⁵		
782	64	25	fly	飞	45	10	bĕ ʴ⁵³		
782	64	25	fly	飞	46	10	pje̱n³³		
782	64	25	fly	飞	47	10	phiuŋ⁵⁵		
782	64	25	fly	飞	48	10	jim³⁵		
782	64	25	fly	飞	49	49	li⁵⁵		
782	64	25	fly	飞	50	10	bjar		
782	64	25	fly	飞	51	10	pie³³		
572	65	91	walk	走	1	1	ɦgro		
572	65	91	walk	走	2	1	tʂo¹³		
572	65	91	walk	走	3	1	ndʐo¹³		
572	65	91	walk	走	4	1	ndʑo		
572	65	91	walk	走	5	1	ndʑo		
572	65	91	walk	走	6	1	cɛʔ¹³		
572	65	91	walk	走	7	7	de		
572	65	91	walk	走	8	8	kə		
572	65	91	walk	走	9	8	kə³³		
572	65	91	walk	走	10	1	ɕɨ⁵³		
572	65	91	walk	走	11	1	ʃə⁵⁵		
572	65	91	walk	走	12	1	ka ptʂᴇ		
572	65	91	walk	走	13	1	ʐi ʐa		
572	65	91	walk	走	14	1	xɯ⁵³		
572	65	91	walk	走	15	1	ɕə⁵³		
572	65	91	walk	走	16	16	tɕəy³³ tɕhy³⁵		
572	65	91	walk	走	17	1	ʂɿ³³ ʂɿ⁵⁵		
572	65	91	walk	走	18	18	mbɛ⁵⁵		
572	65	91	walk	走	19	18	bi³⁵		
572	65	91	walk	走	20	1	ga⁴⁴ ʂu³³		
572	65	91	walk	走	21	1	sɯ³³		
572	65	91	walk	走	22	1	ɕy²¹		
572	65	91	walk	走	23	8|1	ko³³; sɯ²¹		
572	65	91	walk	走	24	24	ɣo̱³³		
572	65	91	walk	走	25	8|1	ko³³; sɯ³³		
572	65	91	walk	走	26	1	se³¹		
572	65	91	walk	走	27	1	ndʑi³³		
572	65	91	walk	走	28	1	se³³		
572	65	91	walk	走	29	1	ju³¹		
572	65	91	walk	走	30	1	zu³¹		
572	65	91	walk	走	31	1	zɿ³¹		
572	65	91	walk	走	32	1	dzu⁵⁴		
572	65	91	walk	走	33	1	zo³³		
572	65	91	walk	走	34	18	pe⁴⁴		
572	65	91	walk	走	35	18	pe⁴⁴		
572	65	91	walk	走	36	29	jɑ⁴⁴		
572	65	91	walk	走	37	24	ɣɯ³⁵		
572	65	91	walk	走	38	1	hljɔk		
572	65	91	walk	走	39	1	ɕɑuʔ⁴⁴		
572	65	91	walk	走	40	1	so³¹		
572	65	91	walk	走	41	1	so²¹		
572	65	91	walk	走	42	1	su³⁵		
572	65	91	walk	走	43	1	dzɿ⁵⁵		
572	65	91	walk	走	44	1	shuɑ⁵⁵ ɑ³¹; khuɔʴ³⁵		
572	65	91	walk	走	45	45	ɑ³¹ gɯ̆i⁵⁵		
572	65	91	walk	走	46	46	khom³³		
572	65	91	walk	走	47	7	tɑi⁵⁵		
572	65	91	walk	走	48	18	bo⁵³		
572	65	91	walk	走	49	49	tɕho⁵³		
572	65	91	walk	走	50	50	in		
572	65	91	walk	走	51	51	u³³		
737	66	11	come	来	1	1	joŋ		
737	66	11	come	来	2	1	joŋ¹⁵		
737	66	11	come	来	3	1	ʔoŋ¹³		
737	66	11	come	来	4	1	joŋ		
737	66	11	come	来	5	1	joŋ		
737	66	11	come	来	6	6	rᴀ¹³		
737	66	11	come	来	7	7	ʔo		
737	66	11	come	来	8	6	ly		
737	66	11	come	来	9	6	ly³³		
737	66	11	come	来	10	1	ju³⁵		
737	66	11	come	来	11	1	i¹³		
737	66	11	come	来	12	12	ka po		
737	66	11	come	来	13	13	wʑɛŋ		
737	66	11	come	来	14	6	ri³⁵		
737	66	11	come	来	15	6	le³⁵ lu⁵³		
737	66	11	come	来	16	16	xɛ³³ wɛ⁵⁵		
737	66	11	come	来	17	6	lɑ⁵⁵		
737	66	11	come	来	18	18	dɛ³⁵		
737	66	11	come	来	19	6	liu⁵⁵		
737	66	11	come	来	20	6	la³³		
737	66	11	come	来	21	6	li²¹		
737	66	11	come	来	22	6	lɑ⁵⁵; li⁵⁵		
737	66	11	come	来	23	6	le³³		
737	66	11	come	来	24	6	du̱³³ lɛ³³		
737	66	11	come	来	25	6	le²¹		
737	66	11	come	来	26	6	lɑ³³		
737	66	11	come	来	27	27	tshɯ³¹		
737	66	11	come	来	28	27	tshɿ³¹		
737	66	11	come	来	29	6	la⁵⁵; lɤ³³		
737	66	11	come	来	30	6	la⁵⁵; i̱³³		
737	66	11	come	来	31	6	lɔ⁵⁵		
737	66	11	come	来	32	6	lᴀ³¹		
737	66	11	come	来	33	6	lɔ³³		
737	66	11	come	来	34	1	jɯ³⁵		
737	66	11	come	来	35	35	ɣɯ³⁵		
737	66	11	come	来	36	1	jɑ⁵⁵		
737	66	11	come	来	37	37	an²¹ tsou³⁵		
737	66	11	come	来	38	6	lɑ²		
737	66	11	come	来	39	6	lɑ²²		
737	66	11	come	来	40	40	ʐə³⁵		
737	66	11	come	来	41	6	le⁵⁵		
737	66	11	come	来	42	6	lɔ³¹; li⁵⁵		
737	66	11	come	来	43	43	dzɿ³¹ iɯŋ⁵⁵		
737	66	11	come	来	44	6	lɑ³⁵		
737	66	11	come	来	45	6	lɔʔ⁵⁵̆		
737	66	11	come	来	46	46	sa³³		
737	66	11	come	来	47	47	xu⁵³		
737	66	11	come	来	48	48	xɑ³¹ nɑŋ⁵⁵		
737	66	11	come	来	49	1|12	je⁵⁵ i⁵⁵ po⁵³		
737	66	11	come	来	50	1	oŋ; pɯŋ		
737	66	11	come	来	51	51	u³³		
574	68	71	sit	坐	1	1	sdod		
574	68	71	sit	坐	2	1	tɛʔ¹³		
574	68	71	sit	坐	3	1	nduʔ³¹		
574	68	71	sit	坐	4	1	hdal		
574	68	71	sit	坐	5	1	ndək		
574	68	71	sit	坐	6	6	zuk¹³		
574	68	71	sit	坐	7	6	tɕho		
574	68	71	sit	坐	8	6	dzu		
574	68	71	sit	坐	9	6	dzo³³		
574	68	71	sit	坐	10	6	nə³⁵ dziã⁵⁵		
574	68	71	sit	坐	11	6	nə¹³ dziɛ⁵⁵̃		
574	68	71	sit	坐	12	12	ka ȵi		
574	68	71	sit	坐	13	6	dza		
574	68	71	sit	坐	14	14	mbi⁵³		
574	68	71	sit	坐	15	6	lə³⁵ dzu⁵³		
574	68	71	sit	坐	16	6	tɕho³⁵		
574	68	71	sit	坐	17	6	zɿ⁵⁵		
574	68	71	sit	坐	18	6	ndzu⁵⁵		
574	68	71	sit	坐	19	6	dzũ⁵⁵		
574	68	71	sit	坐	20	12	ȵi³³		
574	68	71	sit	坐	21	12	ȵi²¹		
574	68	71	sit	坐	22	22	di⁵⁵		
574	68	71	sit	坐	23	22	ɯ̱⁵⁵ tᴀ̱⁵⁵		
574	68	71	sit	坐	24	12	ni³³		
574	68	71	sit	坐	25	12	ni²¹		
574	68	71	sit	坐	26	12	ȵi⁴⁴ tɑ⁵⁵		
574	68	71	sit	坐	27	6	ndzɯ³¹		
574	68	71	sit	坐	28	6	dzɿ³³		
574	68	71	sit	坐	29	12	ni⁵⁵ tsa̱³³		
574	68	71	sit	坐	30	6	dʑo⁵⁵		
574	68	71	sit	坐	31	6	tʃv⁵⁵̩		
574	68	71	sit	坐	32	12	mə³³		
574	68	71	sit	坐	33	12	ni³⁵ ɣɯ³³		
574	68	71	sit	坐	34	34	kv⁴²		
574	68	71	sit	坐	35	34	kv⁴²		
574	68	71	sit	坐	36	34	ku⁴²		
574	68	71	sit	坐	37	37	oŋ²¹		
574	68	71	sit	坐	38	38	htoŋ²		
574	68	71	sit	坐	39	38	htɑĩ²²		
574	68	71	sit	坐	40	12	ni⁵⁵		
574	68	71	sit	坐	41	6	tsuŋ⁵¹		
574	68	71	sit	坐	42	6	tsauŋ³¹		
574	68	71	sit	坐	43	12	gu⁵⁵ nu³¹		
574	68	71	sit	坐	44	12	ȵi³⁵		
574	68	71	sit	坐	45	45	ɹɔŋ⁵³		
574	68	71	sit	坐	46	38	tuŋ³³		
574	68	71	sit	坐	47	47	lɑ̆p⁵⁵		
574	68	71	sit	坐	48	22	di⁵⁵		
574	68	71	sit	坐	49	22	je⁵⁵ de⁵⁵		
574	68	71	sit	坐	50	38	duŋ		
574	68	71	sit	坐	51	38	toŋ³³		
569	69	77	stand	站	1	1	laŋ		
569	69	77	stand	站	2	1	laŋ¹³		
569	69	77	stand	站	3	1	luŋ¹³		
569	69	77	stand	站	4	1	laŋ		
569	69	77	stand	站	5	1	laŋ		
569	69	77	stand	站	6	1	lᴀŋ¹³		
569	69	77	stand	站	7	1	laŋ; thiŋ		
569	69	77	stand	站	8	8	tə tshɤ		
569	69	77	stand	站	9	9	ʐi⁵⁵		
569	69	77	stand	站	10	9	tə⁵⁵ ɕɪ³⁵̃		
569	69	77	stand	站	11	11	nə¹³ stʃhə⁵⁵		
569	69	77	stand	站	12	9	ka rjap		
569	69	77	stand	站	13	13	dzuŋ		
569	69	77	stand	站	14	9	tɯ⁵⁵ rɯ⁵⁵		
569	69	77	stand	站	15	15	lə³⁵ khu⁵³		
569	69	77	stand	站	16	9	jø³⁵		
569	69	77	stand	站	17	17	ndzɑ⁵⁵		
569	69	77	stand	站	18	18	hɪ³³̃		
569	69	77	stand	站	19	17	dʑɛ³³ ɕi³⁵		
569	69	77	stand	站	20	18	hi⁵⁵		
569	69	77	stand	站	21	18	hi¹³		
569	69	77	stand	站	22	18	hȳ²¹		
569	69	77	stand	站	23	23	ŋɛ²¹		
569	69	77	stand	站	24	18	xo̱²¹		
569	69	77	stand	站	25	18	hɯ̱²¹		
569	69	77	stand	站	26	18	he⁴¹		
569	69	77	stand	站	27	18	xy⁵⁵		
569	69	77	stand	站	28	18	xɪ¹³̃		
569	69	77	stand	站	29	29	thv̩⁵⁵ tsv⁵⁵̩		
569	69	77	stand	站	30	18	ɕo̱³¹		
569	69	77	stand	站	31	18	ʃo³¹ ta³³		
569	69	77	stand	站	32	18	xu³⁵		
569	69	77	stand	站	33	18	xɛ⁴⁴		
569	69	77	stand	站	34	17	tsɯ³¹		
569	69	77	stand	站	35	17	tsɯ³¹		
569	69	77	stand	站	36	36	ji⁴²		
569	69	77	stand	站	37	17	tsu⁵⁵ tsu⁵⁵		
569	69	77	stand	站	38	9	rɑp		
569	69	77	stand	站	39	9	jɑʔ⁴⁴		
569	69	77	stand	站	40	9	ʑap⁵⁵		
569	69	77	stand	站	41	9	jap²¹		
569	69	77	stand	站	42	9	jɛʔ³¹		
569	69	77	stand	站	43	9	ʂɿ³¹ ɹom³¹		
569	69	77	stand	站	44	17	dzɔ³⁵̃		
569	69	77	stand	站	45	29	pɑ̆ʔ⁵⁵ dɑŋ⁵⁵		
569	69	77	stand	站	46	9	tsa̱p⁵⁵		
569	69	77	stand	站	47	1	loŋ⁵³		
569	69	77	stand	站	48	29	deŋ³⁵		
569	69	77	stand	站	49	29	de⁵⁵		
569	69	77	stand	站	50	9	rop		
569	69	77	stand	站	51	51	cin³³ pua¹¹		
649	70	28	give	送	1	1	ster		
649	70	28	give	送	2	1	te⁵⁵		
649	70	28	give	送	3	3	jin⁵⁵		
649	70	28	give	送	4	4	ɕen		
649	70	28	give	送	5	5	rcçji		
649	70	28	give	送	6	6	tɕi¹³		
649	70	28	give	送	7	7	bi		
649	70	28	give	送	8	8	gʐə; ʂpu		
649	70	28	give	送	9	9	χdɑ³¹		
649	70	28	give	送	10	10	thə³⁵ khĩ³⁵		
649	70	28	give	送	11	11	khə¹³ stʃyə̃⁵⁵		
649	70	28	give	送	12	12	kɐ wə		
649	70	28	give	送	13	10	khue		
649	70	28	give	送	14	1|10	thɐ³⁵ khe³⁵		
649	70	28	give	送	15	7	tə³⁵ pi³⁵		
649	70	28	give	送	16	16|20	dʐɑ⁵⁵ ji⁵⁵; ɕi⁵⁵		
649	70	28	give	送	17	17	hko³³ tɕhi⁵⁵		
649	70	28	give	送	18	18	mu⁵⁵		
649	70	28	give	送	19	10	kĩ⁵⁵		
649	70	28	give	送	20	20|7	si²¹ ko³³ bɿ⁴⁴; ʂa³³		
649	70	28	give	送	21	21	xo²¹		
649	70	28	give	送	22	21	xɑ⁵⁵		
649	70	28	give	送	23	21	xo³³		
649	70	28	give	送	24	21	xo³³; gɯ²¹; sõ⁵⁵		
649	70	28	give	送	25	21	xo²¹		
649	70	28	give	送	26	21	hɑ³³		
649	70	28	give	送	27	7	pv⁵⁵		
649	70	28	give	送	28	7	pv⁵⁵		
649	70	28	give	送	29	7	pi³¹		
649	70	28	give	送	30	7	bi̱³¹		
649	70	28	give	送	31	20	ʃɔ³³		
649	70	28	give	送	32	20	so³⁵		
649	70	28	give	送	33	7	pi³³		
649	70	28	give	送	34	20	sou³³		
649	70	28	give	送	35	20	sõ³³		
649	70	28	give	送	36	20	ɕõ³³		
649	70	28	give	送	37	20	si³⁵		
649	70	28	give	送	38	7	pe³		
649	70	28	give	送	39	7	pe⁵⁵		
649	70	28	give	送	40	40	phau³⁵		
649	70	28	give	送	41	1	te⁵⁵		
649	70	28	give	送	42	7	pjik⁵⁵		
649	70	28	give	送	43	43	dʐɿ⁵³ u³¹		
649	70	28	give	送	44	7	ʂhɑ³⁵ bi³¹; bi³¹		
649	70	28	give	送	45	20	sɔ⁵⁵		
649	70	28	give	送	46	20	sa³¹		
649	70	28	give	送	47	20	tɑ⁵⁵ sɑu³⁵		
649	70	28	give	送	48	20	sɑ⁵⁵		
649	70	28	give	送	49	49	tshi⁵⁵ tiɑ³⁵		
649	70	28	give	送	50	7	gɯ biː		
649	70	28	give	送	51	1	taŋ³³		
545	71	68	say	说	1	1	bɕad		
545	71	68	say	说	2	1	ɕɛʔ⁵³		
545	71	68	say	说	3	1	ɕeʔ⁵³		
545	71	68	say	说	4	1	ɕal		
545	71	68	say	说	5	1	wɕal		
545	71	68	say	说	6	1	ɕᴀt⁵³		
545	71	68	say	说	7	7	jek		
545	71	68	say	说	8	8	ɹu		
545	71	68	say	说	9	9	dʑi²⁴¹		
545	71	68	say	说	10	9	tɕɨ³⁵		
545	71	68	say	说	11	9	tʃə⁵⁵		
545	71	68	say	说	12	8	tə rjo ka pa		
545	71	68	say	说	13	1	vɕɛ		
545	71	68	say	说	14	14|1	tu³³ ɕɐ⁵³		
545	71	68	say	说	15	1	wə³⁵ ɕɛ⁵⁵		
545	71	68	say	说	16	1	ɕe⁵³		
545	71	68	say	说	17	14	khɑ⁵⁵ tho⁵⁵		
545	71	68	say	说	18	1	ʂo⁵⁵		
545	71	68	say	说	19	19	bɐ³³ ji⁵⁵; pu⁵⁵		
545	71	68	say	说	20	20	hi²¹		
545	71	68	say	说	21	20	hɯ⁵⁵		
545	71	68	say	说	22	19	bi̱³³; thy⁵⁵		
545	71	68	say	说	23	19	be̱³³		
545	71	68	say	说	24	19	be̱³³		
545	71	68	say	说	25	20	ɣɯ³³		
545	71	68	say	说	26	19	bɛ⁴⁴; the³³		
545	71	68	say	说	27	1	ʂə⁵⁵		
545	71	68	say	说	28	1	ʐuə³³		
545	71	68	say	说	29	19	pe̱³³; mi³¹		
545	71	68	say	说	30	30	e⁵⁵; gɯ³³		
545	71	68	say	说	31	14	thu⁵⁵		
545	71	68	say	说	32	1	zɔ³³		
545	71	68	say	说	33	19	pjɐ³¹		
545	71	68	say	说	34	1	suɑ⁴⁴		
545	71	68	say	说	35	1	suɑ³³; tso⁴²		
545	71	68	say	说	36	1	tso⁴²		
545	71	68	say	说	37	37	li²¹		
545	71	68	say	说	38	19	prɔ³		
545	71	68	say	说	39	19	pjɔ⁵⁵		
545	71	68	say	说	40	40	hʐai⁵⁵		
545	71	68	say	说	41	14	tai²¹		
545	71	68	say	说	42	14	ta̱⁵⁵		
545	71	68	say	说	43	14	thi³¹ mu⁵⁵		
545	71	68	say	说	44	14	khuɔʴ⁵⁵		
545	71	68	say	说	45	30	gm̆ʔ⁵⁵		
545	71	68	say	说	46	46	tsu̱n³³		
545	71	68	say	说	47	14	kɯ³¹ tɑŋ⁵³		
545	71	68	say	说	48	8	mɑ³¹ ɹo⁵⁵		
545	71	68	say	说	49	20	ɑ⁵⁵ hu⁵⁵		
545	71	68	say	说	50	50	ben		
545	71	68	say	说	51	37	luȶ⁵³		
2	72	80	sun	太阳	1	1	ȵi ma		
2	72	80	sun	太阳	2	1	ȵi¹³ ma¹³		
2	72	80	sun	太阳	3	1	ȵi¹³ ma⁵³		
2	72	80	sun	太阳	4	1	ȵə ma		
2	72	80	sun	太阳	5	1	ȵə ma		
2	72	80	sun	太阳	6	6	plᴀŋ⁵³		
2	72	80	sun	太阳	7	1	ŋam		
2	72	80	sun	太阳	8	1	mun		
2	72	80	sun	太阳	9	1	ma³³ sɿ⁵⁵		
2	72	80	sun	太阳	10	10	bʉ⁵³		
2	72	80	sun	太阳	11	10	by⁵⁵		
2	72	80	sun	太阳	12	12	kə jam		
2	72	80	sun	太阳	13	10	wbɯ		
2	72	80	sun	太阳	14	1	mɯ̱³⁵		
2	72	80	sun	太阳	15	1	ȵi⁵⁵ mɯ³³		
2	72	80	sun	太阳	16	1	mi³³ ntshø⁵⁵		
2	72	80	sun	太阳	17	1	ȵo⁵⁵ ma⁵⁵		
2	72	80	sun	太阳	18	1	ȵi⁵⁵ mi⁵⁵		
2	72	80	sun	太阳	19	1	ȵɛ⁵⁵ mi⁵³		
2	72	80	sun	太阳	20	10	ho³³ bu³³		
2	72	80	sun	太阳	21	1	n̩i²¹ dʑy³³		
2	72	80	sun	太阳	22	22	ɑ⁵⁵ mu̪²¹ ɣɯ⁵⁵		
2	72	80	sun	太阳	23	1	mɯ²¹ ȵi³³		
2	72	80	sun	太阳	24	24	li⁵⁵ tɕi³³		
2	72	80	sun	太阳	25	25	ᴀ⁵⁵ tshu̱²¹		
2	72	80	sun	太阳	26	1	mɯ³¹ mi³³		
2	72	80	sun	太阳	27	1	ȵi³³ me³³		
2	72	80	sun	太阳	28	1	ȵi³³ mi³³		
2	72	80	sun	太阳	29	1	ni⁵⁵ mɔ³³		
2	72	80	sun	太阳	30	1	nɔ⁵⁵ ma³³		
2	72	80	sun	太阳	31	1	nu⁵⁵ mɔ³³		
2	72	80	sun	太阳	32	1	mu⁵³ ni³³		
2	72	80	sun	太阳	33	1	ȵɔ³⁵		
2	72	80	sun	太阳	34	1	ȵe⁴⁴ phi³¹		
2	72	80	sun	太阳	35	1	jĩ⁴⁴ phĩ³¹		
2	72	80	sun	太阳	36	1	ȵi⁴⁴		
2	72	80	sun	太阳	37	24	lau²¹ tshi²¹		
2	72	80	sun	太阳	38	1	ne²		
2	72	80	sun	太阳	39	1	ne²²		
2	72	80	sun	太阳	40	1	ni³¹ mɔ³¹; pui⁵⁵		
2	72	80	sun	太阳	41	10	pui⁵¹		
2	72	80	sun	太阳	42	10	pa³¹		
2	72	80	sun	太阳	43	1	nɛm³¹		
2	72	80	sun	太阳	44	1	ȵi³⁵ ɑ⁵⁵		
2	72	80	sun	太阳	45	1	nɑ̆m⁵³ luŋ⁵⁵		
2	72	80	sun	太阳	46	25	tʃan³³		
2	72	80	sun	太阳	47	1	min³⁵		
2	72	80	sun	太阳	48	48	ɹɯn⁵³		
2	72	80	sun	太阳	49	1	i⁵⁵ ȵi⁵⁵		
2	72	80	sun	太阳	50	48|1	duŋ ȵi		
2	72	80	sun	太阳	51	48	kə³³ ri³³		
3	73	49	moon	月亮	1	1	zla ba		
3	73	49	moon	月亮	2	1	ta¹³ wa¹³		
3	73	49	moon	月亮	3	1	da¹³ wa⁵³		
3	73	49	moon	月亮	4	1	hda wa		
3	73	49	moon	月亮	5	1	rda wa		
3	73	49	moon	月亮	6	1	lɛː⁵⁵ thøn⁵⁵		
3	73	49	moon	月亮	7	1	la ȵi		
3	73	49	moon	月亮	8	8	tʃhə ʂa		
3	73	49	moon	月亮	9	9	ɕy³³ ɕya⁵⁵		
3	73	49	moon	月亮	10	1	ɬi⁵⁵		
3	73	49	moon	月亮	11	1	ɬi⁵⁵		
3	73	49	moon	月亮	12	1	tsə la		
3	73	49	moon	月亮	13	1	ɬɯ va		
3	73	49	moon	月亮	14	1	lɛ³⁵ nɯ̱³⁵		
3	73	49	moon	月亮	15	1	ɬo⁵⁵ ȵu⁵³		
3	73	49	moon	月亮	16	1	li³⁵ mo³³		
3	73	49	moon	月亮	17	1	ɬɑ⁵⁵ phɛ⁵⁵		
3	73	49	moon	月亮	18	1	ɬi⁵⁵ mi⁵⁵		
3	73	49	moon	月亮	19	1	ɬi³³ mi⁵⁵		
3	73	49	moon	月亮	20	1	ɬo²¹ bo²¹		
3	73	49	moon	月亮	21	1	ho²¹ bo²¹		
3	73	49	moon	月亮	22	1	xɑ³³ bɑ³³		
3	73	49	moon	月亮	23	1	ɕo³³ bo³³		
3	73	49	moon	月亮	24	1	ɬo³³ bo³³		
3	73	49	moon	月亮	25	1	xo²¹ bo²¹		
3	73	49	moon	月亮	26	1	hɑ³³ bɑ³³		
3	73	49	moon	月亮	27	1	xe³³ me³³		
3	73	49	moon	月亮	28	1	ɬe³³ mi³³		
3	73	49	moon	月亮	29	1	pɔ³³ lɔ³³		
3	73	49	moon	月亮	30	1	ba³³ la³³		
3	73	49	moon	月亮	31	1	pɔ³³ lɔ³³̥		
3	73	49	moon	月亮	32	1	xᴀ³³ pᴀ³³		
3	73	49	moon	月亮	33	1	pu³³ ɬa⁴⁴		
3	73	49	moon	月亮	34	34	mi⁵⁵ uɑ⁴⁴		
3	73	49	moon	月亮	35	34	mi⁵⁵ ŋuɑ⁴⁴		
3	73	49	moon	月亮	36	34	ȵu⁵⁵ ŋu⁵⁵		
3	73	49	moon	月亮	37	37	su²¹ su²¹		
3	73	49	moon	月亮	38	1	lɑ¹		
3	73	49	moon	月亮	39	1	lɑ⁵³		
3	73	49	moon	月亮	40	1	phă³¹ lɔʔ³¹		
3	73	49	moon	月亮	41	1	lŏ ⁵⁵̱ mo⁵⁵		
3	73	49	moon	月亮	42	1	lɔ̱⁵⁵		
3	73	49	moon	月亮	43	1	sɿ³¹ lɑ⁵⁵		
3	73	49	moon	月亮	44	1	ɬɑ³¹		
3	73	49	moon	月亮	45	1	sɯ³¹ lɑ⁵⁵		
3	73	49	moon	月亮	46	1	ʃă³³ ta̱³³		
3	73	49	moon	月亮	47	1	lɑi⁵³		
3	73	49	moon	月亮	48	1	xa⁵⁵ lo⁵⁵		
3	73	49	moon	月亮	49	1	e⁵⁵ lɑ⁵⁵		
3	73	49	moon	月亮	50	1	poŋ lo		
3	73	49	moon	月亮	51	51	aŋ³³ bo³³		
4	74	78	star	星星	1	1	skar ma		
4	74	78	star	星星	2	1	ka⁵⁵ ma¹³		
4	74	78	star	星星	3	1	ka⁵⁵ ma⁵³		
4	74	78	star	星星	4	1	hkar ma		
4	74	78	star	星星	5	1	rkar ma		
4	74	78	star	星星	6	1	kᴀr⁵⁵ mᴀ⁵³		
4	74	78	star	星星	7	1	kar mi		
4	74	78	star	星星	8	1	ʁdʐə		
4	74	78	star	星星	9	1	χdʐe³³ pe⁵⁵		
4	74	78	star	星星	10	1	dʐə³⁵		
4	74	78	star	星星	11	1	dʐə¹³		
4	74	78	star	星星	12	1	tsəu ri		
4	74	78	star	星星	13	1	zgʐe		
